BOTTLE,20080509JAMSTEC
EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDDPT,CTDDPT_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,FLUOR,FLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLWELSH,CHLWELSH_W,PPHYTN,PPHYTN_FLAG_W,XMISS,XMISS_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PH,PH_FLAG_W,PH_TMP,PH_SCALE,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,M,,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UG/L,,MG/CUM,,MG/CUM,,MG/CUM,,%TRANS,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,25_DEG,,DEG_C,,DEG C,KG/CUM
     49MR02K01, EQPAC,  C005,2,21,21,1,20020204,202,0.0053,155.8358,1940,80,2,81,2,29.742,2,34.305,2,34.293,2,178.01,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.72,21.3
     49MR02K01, EQPAC,  C005,2,22,22,1,20020204,202,0.0053,155.8358,1940,90,2,91,2,29.743,2,34.359,2,34.361,2,177.65,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.72,21.34
     49MR02K01, EQPAC,  C005,2,23,23,1,20020204,202,0.0053,155.8358,1940,100,2,100,2,29.695,2,34.459,2,34.579,2,176.26,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.67,21.43
     49MR02K01, EQPAC,  C005,2,24,24,1,20020204,202,0.0053,155.8358,1940,120,2,121,2,25.556,2,35.358,2,35.313,2,130.82,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.53,23.45
     49MR02K01, EQPAC,  C005,2,25,25,1,20020204,202,0.0053,155.8358,1940,151,2,152,2,19.821,2,35.09,2,35.084,2,134.42,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,19.79,24.88
     49MR02K01, EQPAC,  C005,2,26,26,1,20020204,202,0.0053,155.8358,1940,199,2,200,2,17.484,2,35.211,2,35.226,2,135.09,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.45,25.57
     49MR02K01, EQPAC,  C005,2,27,27,1,20020204,202,0.0053,155.8358,1940,10,2,10,2,29.774,2,34.236,2,-999,9,178.06,2,-999,9,0,1,0.07,2,0.07,2,0.02,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.77,21.23
     49MR02K01, EQPAC,  C005,2,28,28,1,20020204,202,0.0053,155.8358,1940,30,2,30,2,29.751,2,34.237,2,-999,9,178.24,2,-999,9,0,1,0.08,2,0.09,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.74,21.24
     49MR02K01, EQPAC,  C005,2,29,29,1,20020204,202,0.0053,155.8358,1940,40,2,40,2,29.74,2,34.239,2,-999,9,178.21,2,-999,9,0,1,0.09,2,0.1,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.73,21.25
     49MR02K01, EQPAC,  C005,2,30,30,1,20020204,202,0.0053,155.8358,1940,60,2,60,2,29.725,2,34.243,2,-999,9,178.25,2,-999,9,0.1,1,0.12,2,0.14,2,0.05,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.71,21.26
     49MR02K01, EQPAC,  C005,2,31,31,1,20020204,202,0.0053,155.8358,1940,100,2,100,2,29.708,2,34.459,2,-999,9,176.76,2,-999,9,0.4,1,0.31,2,0.39,2,0.2,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.68,21.43
     49MR02K01, EQPAC,  C005,2,32,32,1,20020204,202,0.0053,155.8358,1940,81,2,81,2,29.741,2,34.296,2,-999,9,178.09,2,-999,9,0.2,1,0.17,2,0.2,2,0.09,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.72,21.29
     49MR02K01, EQPAC,  C005,2,33,33,1,20020204,202,0.0053,155.8358,1940,100,2,100,2,29.699,2,34.452,2,-999,9,176.58,2,-999,9,0.4,1,0.3,2,0.36,2,0.19,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.67,21.43
     49MR02K01, EQPAC,  C005,2,34,34,1,20020204,202,0.0053,155.8358,1940,110,2,111,2,26.912,2,35.109,2,-999,9,148.15,2,-999,9,0.7,1,0.31,2,0.49,2,0.5,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,26.89,22.84
     49MR02K01, EQPAC,  C005,2,35,35,1,20020204,202,0.0053,155.8358,1940,120,2,121,2,25.588,2,35.359,2,-999,9,131.2,2,-999,9,0.4,1,0.29,2,0.38,2,0.24,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.56,23.44
     49MR02K01, EQPAC,  C005,2,36,36,1,20020204,202,0.0053,155.8358,1940,100,2,101,2,29.708,2,34.457,2,-999,9,176.76,2,-999,9,0.4,1,0.12,3,0.14,2,0.04,3,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.68,21.43
     49MR02K01, EQPAC,  C004,1,0,0,1,20020205,58,0.0007,149.7885,4538,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
     49MR02K01, EQPAC,  C004,1,1,1,1,20020205,58,0.0007,149.7885,4538,20,2,21,2,29.513,2,34.409,2,-999,9,177.55,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.45
     49MR02K01, EQPAC,  C004,1,2,2,1,20020205,58,0.0007,149.7885,4538,40,2,40,2,29.452,2,34.409,2,-999,9,177.67,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.44,21.47
     49MR02K01, EQPAC,  C004,1,3,3,1,20020205,58,0.0007,149.7885,4538,61,2,61,2,29.452,2,34.418,2,-999,9,177.04,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.44,21.48
     49MR02K01, EQPAC,  C004,1,4,4,1,20020205,58,0.0007,149.7885,4538,80,2,81,2,29.304,2,34.521,2,-999,9,175.55,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.28,21.61
     49MR02K01, EQPAC,  C004,1,5,5,1,20020205,58,0.0007,149.7885,4538,100,2,101,2,25.734,2,35.561,2,-999,9,130.02,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.71,23.55
     49MR02K01, EQPAC,  C004,1,6,6,1,20020205,58,0.0007,149.7885,4538,121,2,121,2,22.7,2,35.5,2,-999,9,126.35,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.68,24.41
     49MR02K01, EQPAC,  C004,1,7,7,1,20020205,58,0.0007,149.7885,4538,139,2,140,2,21.538,2,35.244,2,-999,9,131.47,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.51,24.54
     49MR02K01, EQPAC,  C004,1,8,8,1,20020205,58,0.0007,149.7885,4538,160,2,161,2,20.179,2,35.069,2,-999,9,134.96,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.15,24.78
     49MR02K01, EQPAC,  C004,1,9,9,1,20020205,58,0.0007,149.7885,4538,179,2,180,2,18.733,2,35.255,2,-999,9,133.7,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.7,25.29
     49MR02K01, EQPAC,  C004,1,10,10,1,20020205,58,0.0007,149.7885,4538,200,2,201,2,17.013,2,35.231,2,-999,9,135.07,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,16.98,25.7
     49MR02K01, EQPAC,  C004,1,11,11,1,20020205,58,0.0007,149.7885,4538,91,2,91,2,28.33,2,35.415,2,-999,9,146.71,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.31,22.61
     49MR02K01, EQPAC,  C004,1,12,12,1,20020205,58,0.0007,149.7885,4538,9,2,9,2,29.591,2,34.415,2,-999,9,177.18,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.43
     49MR02K01, EQPAC,  C004,1,13,13,1,20020205,58,0.0007,149.7885,4538,29,2,30,2,29.453,2,34.403,2,-999,9,177.85,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,1,14,14,1,20020205,58,0.0007,149.7885,4538,51,2,51,2,29.459,2,34.416,2,-999,9,177.55,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.48
     49MR02K01, EQPAC,  C004,1,15,15,1,20020205,58,0.0007,149.7885,4538,61,2,61,2,29.452,2,34.418,2,-999,9,177.27,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.44,21.48
     49MR02K01, EQPAC,  C004,1,16,16,1,20020205,58,0.0007,149.7885,4538,70,2,71,2,29.471,2,34.43,2,-999,9,177.05,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.48
     49MR02K01, EQPAC,  C004,1,17,17,1,20020205,58,0.0007,149.7885,4538,81,2,81,2,29.313,2,34.516,2,-999,9,175.62,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.29,21.6
     49MR02K01, EQPAC,  C004,1,18,18,1,20020205,58,0.0007,149.7885,4538,90,2,91,2,28.369,2,35.39,2,-999,9,148.31,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.35,22.57
     49MR02K01, EQPAC,  C004,1,19,19,1,20020205,58,0.0007,149.7885,4538,100,2,101,2,25.738,2,35.563,2,-999,9,130.02,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.72,23.55
     49MR02K01, EQPAC,  C004,1,20,20,1,20020205,58,0.0007,149.7885,4538,111,2,112,2,22.74,2,35.266,2,-999,9,128.6,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.72,24.22
     49MR02K01, EQPAC,  C004,1,21,21,1,20020205,58,0.0007,149.7885,4538,121,2,122,2,22.663,2,35.504,2,-999,9,126.46,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.64,24.42
     49MR02K01, EQPAC,  C004,1,22,22,1,20020205,58,0.0007,149.7885,4538,130,2,130,2,21.752,2,35.282,2,-999,9,130.77,2,-999,9,0.3,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.73,24.51
     49MR02K01, EQPAC,  C004,1,23,23,1,20020205,58,0.0007,149.7885,4538,30,2,30,2,29.453,2,34.403,2,-999,9,177.72,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,1,24,24,1,20020205,58,0.0007,149.7885,4538,51,2,51,2,29.459,2,34.416,2,-999,9,177.56,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.48
     49MR02K01, EQPAC,  C004,1,25,25,1,20020205,58,0.0007,149.7885,4538,71,2,71,2,29.471,2,34.429,2,-999,9,177.12,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.48
     49MR02K01, EQPAC,  C004,1,26,26,1,20020205,58,0.0007,149.7885,4538,80,2,81,2,29.337,2,34.505,2,-999,9,175.93,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.32,21.59
     49MR02K01, EQPAC,  C004,1,27,27,1,20020205,58,0.0007,149.7885,4538,91,2,91,2,28.314,2,35.421,2,-999,9,147.07,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.29,22.61
     49MR02K01, EQPAC,  C004,1,28,28,1,20020205,58,0.0007,149.7885,4538,101,2,102,2,25.729,2,35.563,2,-999,9,130.19,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.71,23.55
     49MR02K01, EQPAC,  C004,1,29,29,1,20020205,58,0.0007,149.7885,4538,111,2,112,2,22.631,2,35.275,2,-999,9,128.72,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.61,24.25
     49MR02K01, EQPAC,  C004,1,30,30,1,20020205,58,0.0007,149.7885,4538,121,2,122,2,22.64,2,35.498,2,-999,9,126.57,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.62,24.42
     49MR02K01, EQPAC,  C004,1,31,31,1,20020205,58,0.0007,149.7885,4538,180,2,181,2,18.718,2,35.257,2,-999,9,133.61,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.69,25.3
     49MR02K01, EQPAC,  C004,1,32,32,1,20020205,58,0.0007,149.7885,4538,179,2,181,2,18.693,2,35.258,2,-999,9,133.53,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.66,25.3
     49MR02K01, EQPAC,  C004,1,33,33,1,20020205,58,0.0007,149.7885,4538,180,2,181,2,18.714,2,35.274,2,-999,9,133.44,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.68,25.31
     49MR02K01, EQPAC,  C004,1,34,34,1,20020205,58,0.0007,149.7885,4538,180,2,181,2,18.756,2,35.298,2,-999,9,133.09,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.72,25.32
     49MR02K01, EQPAC,  C004,1,35,35,1,20020205,58,0.0007,149.7885,4538,180,2,181,2,18.761,2,35.3,2,-999,9,133.13,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.73,25.32
     49MR02K01, EQPAC,  C004,1,36,36,1,20020205,58,0.0007,149.7885,4538,180,2,181,2,18.769,2,35.304,2,-999,9,133,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.74,25.32
     49MR02K01, EQPAC,  C004,2,0,0,1,20020205,254,-0.0085,149.7495,4591,-999,9,-999,9,29.7,2,-999,9,34.417,2,-999,9,194.73,2,-999,9,0.07,2,0.08,2,0.03,2,-999,9,1.05,2,0,2,0.02,2,0.11,2,1913.8,3,8.1218,6,25, TS,-999,-999
     49MR02K01, EQPAC,  C004,2,1,1,1,20020205,254,-0.0085,149.7495,4591,10,2,10,2,29.621,2,34.415,2,-999,9,177.54,2,195.3,2,0,1,0.08,2,0.08,2,0.03,2,87,1,1.15,2,0,2,0.01,2,0.1,2,1917.1,2,8.123,2,25, TS,29.62,21.42
     49MR02K01, EQPAC,  C004,2,2,2,1,20020205,254,-0.0085,149.7495,4591,30,2,30,2,29.549,2,34.412,2,-999,9,177.69,2,195.21,2,0,1,0.08,2,0.09,2,0.03,2,87,1,1.09,2,-0.01,2,0.03,2,0.09,2,1917.1,2,8.1235,2,25, TS,29.54,21.44
     49MR02K01, EQPAC,  C004,2,3,3,1,20020205,254,-0.0085,149.7495,4591,40,2,40,2,29.524,2,34.407,2,-999,9,178,2,195.55,2,0,1,0.09,2,0.09,2,0.03,2,87,1,1.05,2,0,2,0.01,2,0.09,2,1916.9,2,8.1236,2,25, TS,29.51,21.45
     49MR02K01, EQPAC,  C004,2,4,4,1,20020205,254,-0.0085,149.7495,4591,60,2,61,2,29.464,2,34.405,2,-999,9,178,2,195.99,2,0.1,1,0.11,2,0.13,2,0.05,2,87,1,1.06,2,-0.01,2,0.02,2,0.09,2,1916.6,2,8.1235,2,25, TS,29.45,21.47
     49MR02K01, EQPAC,  C004,2,5,5,1,20020205,254,-0.0085,149.7495,4591,70,2,70,2,29.47,2,34.413,2,-999,9,177.82,2,195.3,2,0.1,1,0.13,2,0.14,2,0.05,2,87,1,1,2,-0.01,2,0.01,2,0.1,2,1917,2,8.1229,2,25, TS,29.45,21.47
     49MR02K01, EQPAC,  C004,2,6,6,1,20020205,254,-0.0085,149.7495,4591,80,2,80,2,29.465,2,34.413,2,-999,9,177.66,2,194.99,2,0.2,1,0.15,2,0.17,2,0.06,2,87,1,1.06,2,0,2,0.02,2,0.11,2,1918.3,2,8.1221,2,25, TS,29.45,21.47
     49MR02K01, EQPAC,  C004,2,7,7,1,20020205,254,-0.0085,149.7495,4591,91,2,91,2,28.988,2,34.641,2,-999,9,172.82,2,185.61,2,0.7,1,0.4,2,0.48,2,0.25,2,87,1,1.49,2,0.76,2,0.09,2,0.2,2,1950.7,2,8.0934,2,25, TS,28.97,21.81
     49MR02K01, EQPAC,  C004,2,8,8,1,20020205,254,-0.0085,149.7495,4591,101,2,101,2,27.526,2,35.474,2,-999,9,141.3,2,152.68,2,0.6,1,0.31,2,0.48,2,0.47,2,87,1,2.09,2,6.48,2,0.1,2,0.61,2,2041.1,2,8.0097,2,25, TS,27.5,22.91
     49MR02K01, EQPAC,  C004,2,9,9,1,20020205,254,-0.0085,149.7495,4591,111,2,111,2,25.425,2,35.535,2,-999,9,129.41,2,142,2,0.4,1,0.21,2,0.34,2,0.37,2,87,1,2.62,2,8.59,2,0.05,2,0.72,2,2059.5,2,7.9717,2,25, TS,25.4,23.62
     49MR02K01, EQPAC,  C004,2,10,10,1,20020205,254,-0.0085,149.7495,4591,120,2,120,2,22.71,2,35.261,2,-999,9,128.96,2,138.85,2,0.3,1,0.12,2,0.2,2,0.23,2,88,1,4.46,2,9.56,2,0.04,2,0.75,2,2068.5,2,7.9382,2,25, TS,22.69,24.22
     49MR02K01, EQPAC,  C004,2,11,11,1,20020205,254,-0.0085,149.7495,4591,129,2,130,2,22.185,2,35.38,2,-999,9,129.39,2,139.22,2,0.2,1,0.09,2,0.18,2,0.22,2,88,1,4.32,2,9.92,2,0.04,2,0.78,2,2077.1,3,7.9316,2,25, TS,22.16,24.46
     49MR02K01, EQPAC,  C004,2,12,12,1,20020205,254,-0.0085,149.7495,4591,150,2,151,2,21.005,2,35.155,2,-999,9,133.63,2,143.58,2,0.1,1,0.03,2,0.07,2,0.09,2,88,1,5.96,2,10,2,0.03,2,0.77,2,2073.4,2,7.9216,2,25, TS,20.98,24.62
     49MR02K01, EQPAC,  C004,2,13,13,1,20020205,254,-0.0085,149.7495,4591,200,2,202,2,17.597,2,35.321,2,-999,9,134.33,2,142.85,2,0,1,0,2,0.01,2,0.02,2,88,1,6.13,2,12.89,2,0.02,2,0.97,2,2111.9,2,7.872,2,25, TS,17.56,25.63
     49MR02K01, EQPAC,  C004,2,14,14,1,20020205,254,-0.0085,149.7495,4591,11,2,11,2,29.616,2,34.415,2,34.414,2,177.58,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.61,21.42
     49MR02K01, EQPAC,  C004,2,15,15,1,20020205,254,-0.0085,149.7495,4591,30,2,30,2,29.549,2,34.413,2,34.412,2,177.63,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.54,21.44
     49MR02K01, EQPAC,  C004,2,16,16,1,20020205,254,-0.0085,149.7495,4591,40,2,40,2,29.523,2,34.407,2,34.406,2,177.91,2,-999,9,0,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.45
     49MR02K01, EQPAC,  C004,2,17,17,1,20020205,254,-0.0085,149.7495,4591,60,2,61,2,29.464,2,34.405,2,34.404,2,178.05,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,2,18,18,1,20020205,254,-0.0085,149.7495,4591,70,2,71,2,29.471,2,34.412,2,34.411,2,177.77,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,2,19,19,1,20020205,254,-0.0085,149.7495,4591,80,2,81,2,29.466,2,34.413,2,34.415,2,177.54,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,2,20,20,1,20020205,254,-0.0085,149.7495,4591,91,2,91,2,29.091,2,34.593,2,34.594,2,173.12,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.07,21.74
     49MR02K01, EQPAC,  C004,2,21,21,1,20020205,254,-0.0085,149.7495,4591,100,2,101,2,27.399,2,35.49,2,35.502,2,140.86,2,-999,9,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.38,22.97
     49MR02K01, EQPAC,  C004,2,22,22,1,20020205,254,-0.0085,149.7495,4591,110,2,111,2,25.43,2,35.536,2,35.527,2,129.84,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.41,23.62
     49MR02K01, EQPAC,  C004,2,23,23,1,20020205,254,-0.0085,149.7495,4591,120,2,121,2,22.754,2,35.241,2,35.277,2,128.83,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.73,24.19
     49MR02K01, EQPAC,  C004,2,24,24,1,20020205,254,-0.0085,149.7495,4591,129,2,130,2,22.243,2,35.397,2,35.367,2,129.01,2,-999,9,0.3,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.22,24.46
     49MR02K01, EQPAC,  C004,2,25,25,1,20020205,254,-0.0085,149.7495,4591,151,2,152,2,21.028,2,35.158,2,35.146,2,133.62,2,-999,9,0.1,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21,24.61
     49MR02K01, EQPAC,  C004,2,26,26,1,20020205,254,-0.0085,149.7495,4591,200,2,202,2,17.625,2,35.322,2,35.319,2,134.4,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.59,25.62
     49MR02K01, EQPAC,  C004,2,27,27,1,20020205,254,-0.0085,149.7495,4591,10,2,10,2,29.629,2,34.416,2,-999,9,177.43,2,-999,9,0,1,0.07,2,0.08,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.63,21.41
     49MR02K01, EQPAC,  C004,2,28,28,1,20020205,254,-0.0085,149.7495,4591,30,2,30,2,29.549,2,34.412,2,-999,9,177.68,2,-999,9,0,1,0.08,2,0.09,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.54,21.44
     49MR02K01, EQPAC,  C004,2,29,29,1,20020205,254,-0.0085,149.7495,4591,40,2,40,2,29.523,2,34.407,2,-999,9,178.08,2,-999,9,0,1,0.09,2,0.1,2,0.03,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,21.45
     49MR02K01, EQPAC,  C004,2,30,30,1,20020205,254,-0.0085,149.7495,4591,60,2,60,2,29.464,2,34.405,2,-999,9,178.1,2,-999,9,0.1,1,0.11,2,0.13,2,0.05,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,2,31,31,1,20020205,254,-0.0085,149.7495,4591,90,2,90,2,29.089,2,34.59,2,-999,9,173.62,2,-999,9,0.7,1,0.42,2,0.5,2,0.25,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.07,21.73
     49MR02K01, EQPAC,  C004,2,32,32,1,20020205,254,-0.0085,149.7495,4591,81,2,81,2,29.466,2,34.413,2,-999,9,177.62,2,-999,9,0.1,1,0.16,2,0.18,2,0.07,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.45,21.47
     49MR02K01, EQPAC,  C004,2,33,33,1,20020205,254,-0.0085,149.7495,4591,100,2,101,2,27.601,2,35.482,2,-999,9,141.15,2,-999,9,0.7,1,0.34,2,0.5,2,0.43,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.58,22.9
     49MR02K01, EQPAC,  C004,2,34,34,1,20020205,254,-0.0085,149.7495,4591,110,2,111,2,25.42,2,35.539,2,-999,9,129.87,2,-999,9,0.5,1,0.2,2,0.34,2,0.35,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.4,23.63
